,status,founded_at,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,category_code_advertising,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_AUS,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_USA,country_code_other,activedays
5460,3,2000,2001.0,2006.0,3.0,9000000.0,2004.0,2004.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5461,1,2009,2010.0,2012.0,3.0,10590000.0,2009.0,2013.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5462,3,2008,2010.0,2011.0,2.0,2000000.0,2011.0,2011.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5463,1,2009,2009.0,2011.0,2.0,1347000.0,2009.0,2012.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5464,1,1995,2008.0,2008.0,1.0,20000000.0,2010.0,2012.0,2.0,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9490
5465,1,2009,2013.0,2013.0,1.0,25000.0,2010.0,2011.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4380
5466,3,2010,2010.0,2012.0,3.0,475000.0,2011.0,2011.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5467,3,2008,2010.0,2011.0,2.0,20757182.0,2008.0,2008.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5468,1,1999,2003.0,2012.0,2.0,11100000.0,2011.0,2013.0,3.0,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8030
5469,1,2007,2010.0,2011.0,2.0,29000000.0,2011.0,2012.0,3.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
5470,1,2008,2010.0,2010.0,1.0,700000.0,2009.0,2011.0,3.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
5471,3,2007,2007.0,2007.0,1.0,4561780.722452607,2007.0,2007.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5472,1,2009,2009.0,2010.0,3.0,7100.0,2011.0,2011.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5473,1,2009,2010.0,2010.0,1.0,100000.0,2009.0,2012.0,2.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5474,1,2000,2010.0,2010.0,1.0,19000000.0,2012.0,2012.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7665
5475,1,2010,2011.0,2011.0,1.0,1500000.0,2012.0,2012.0,2.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5476,0,2010,2010.0,2010.0,1.0,4561780.722452607,2010.0,2010.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5477,1,2009,2010.0,2010.0,1.0,800000.0,2010.0,2010.0,2.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4380
5478,0,2003,2006.0,2008.0,2.0,17000000.0,2004.0,2006.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5479,1,2010,2011.0,2013.0,3.0,9431488.0,2013.0,2013.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5480,0,2010,2010.0,2010.0,2.0,1015000.0,2010.0,2011.0,2.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5481,1,2006,2009.0,2010.0,2.0,7975241.0,2008.0,2012.0,3.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5475
5482,1,2012,2011.0,2011.0,1.0,4500000.0,2011.0,2013.0,2.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285
5483,1,2010,2010.0,2013.0,3.0,1685000.0,2011.0,2011.0,2.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5484,1,2010,2011.0,2012.0,2.0,1200000.0,2012.0,2012.0,3.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5485,1,2004,2010.0,2010.0,1.0,4561780.722452607,2004.0,2004.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6205
5486,1,2007,2008.0,2009.0,2.0,4000000.0,2008.0,2009.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5110
5487,1,2010,2010.0,2010.0,1.0,4561780.722452607,2010.0,2010.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4015
5488,1,2010,2010.0,2010.0,2.0,432000.0,2010.0,2010.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5489,3,2009,2010.0,2011.0,2.0,358969.0,2009.0,2010.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5490,3,2009,2010.0,2010.0,1.0,12000.0,2010.0,2010.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5491,1,2008,2011.0,2011.0,1.0,5360876.0,2013.0,2013.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
5492,1,2010,2012.0,2012.0,1.0,11000000.0,2012.0,2013.0,2.0,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5493,1,2009,2011.0,2011.0,1.0,500000.0,2010.0,2010.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5494,1,2009,2010.0,2013.0,3.0,18600000.0,2013.0,2013.0,2.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5495,1,2010,2010.0,2013.0,3.0,13000000.0,2012.0,2012.0,1.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5496,1,2008,2013.0,2013.0,1.0,2250000.0,2013.0,2013.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4745
5497,1,2010,2011.0,2011.0,2.0,1500000.0,2010.0,2010.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5498,1,2000,2005.0,2005.0,1.0,12100000.0,2002.0,2002.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7665
5499,1,2003,2005.0,2005.0,1.0,12000000.0,2007.0,2007.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6570
5500,3,1996,2009.0,2009.0,1.0,12000000.0,2004.0,2004.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5501,1,2002,2005.0,2005.0,1.0,11000000.0,2005.0,2005.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6935
5502,3,2010,2010.0,2011.0,3.0,4575000.0,2011.0,2013.0,3.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5503,1,2011,2011.0,2011.0,2.0,340000.0,2010.0,2011.0,3.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
5504,3,1997,2005.0,2005.0,1.0,10000000.0,2006.0,2006.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5505,3,1999,2005.0,2005.0,1.0,9100000.0,2003.0,2003.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5506,1,2002,2005.0,2005.0,1.0,15000000.0,2004.0,2004.0,1.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6935
5507,1,1997,2005.0,2005.0,1.0,10000000.0,2007.0,2007.0,1.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8760
5508,1,2003,2011.0,2011.0,1.0,12000000.0,2010.0,2010.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6570
5509,3,1998,2010.0,2010.0,1.0,15400000.0,2010.0,2010.0,1.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5510,1,2002,2005.0,2005.0,1.0,7000000.0,2003.0,2003.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6935
5511,3,2008,2011.0,2012.0,2.0,5750000.0,2012.0,2013.0,2.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5512,1,2001,2005.0,2012.0,2.0,13400000.0,2013.0,2013.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7300
5513,0,2002,2005.0,2005.0,1.0,6000000.0,2006.0,2006.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5514,1,2010,2013.0,2013.0,1.0,250000.0,2012.0,2012.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5515,3,2009,2009.0,2012.0,3.0,1310000.0,2007.0,2013.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5516,1,2010,2012.0,2012.0,1.0,3000000.0,2012.0,2012.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5517,1,2008,2010.0,2012.0,2.0,3000000.0,2009.0,2010.0,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
5518,3,2007,2007.0,2008.0,2.0,4000000.0,2011.0,2013.0,4.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5519,0,2010,2010.0,2010.0,1.0,1200000.0,2010.0,2010.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5520,1,2008,2011.0,2012.0,2.0,26500000.0,2012.0,2012.0,1.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
5521,1,2010,2009.0,2011.0,3.0,50000.0,2010.0,2011.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5522,3,2008,2010.0,2010.0,1.0,3750000.0,2008.0,2011.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5523,3,2008,2010.0,2010.0,2.0,20750000.0,2011.0,2013.0,3.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5524,3,2006,2006.0,2009.0,3.0,26500000.0,2008.0,2013.0,4.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5525,3,2008,2010.0,2010.0,1.0,3000000.0,2011.0,2012.0,2.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5526,3,2010,2010.0,2010.0,1.0,2500000.0,2011.0,2011.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5527,3,2009,2009.0,2011.0,3.0,2023000.0,2013.0,2013.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5528,3,2010,2010.0,2011.0,2.0,2535000.0,2011.0,2013.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5529,1,2007,2007.0,2007.0,2.0,4561780.722452607,2008.0,2008.0,1.0,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
5530,1,2008,2009.0,2009.0,1.0,30000.0,2009.0,2009.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4745
5531,1,2004,2004.0,2004.0,1.0,30000.0,2008.0,2012.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6205
5532,3,2000,2010.0,2010.0,1.0,2450000.0,1999.0,1999.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5533,1,2010,2011.0,2011.0,1.0,6000000.0,2011.0,2011.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4015
5534,1,2009,2010.0,2011.0,2.0,1377104.0,2010.0,2011.0,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5535,0,2007,2007.0,2008.0,2.0,2250000.0,2009.0,2009.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5536,1,2010,2010.0,2011.0,2.0,1230000.0,2012.0,2012.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4015
5537,0,2009,2011.0,2011.0,1.0,1400000.0,2011.0,2011.0,1.0,3.8906911456708704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5538,1,2010,2009.0,2009.0,1.0,4561780.722452607,2010.0,2010.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4015
5539,1,2008,2011.0,2011.0,1.0,2000000.0,2012.0,2013.0,3.0,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
5540,1,2009,2013.0,2013.0,1.0,600000.0,2010.0,2013.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4380
5541,1,2010,2010.0,2011.0,3.0,1714000.0,2013.0,2013.0,2.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5542,3,2010,2010.0,2010.0,2.0,12000.0,2010.0,2010.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5543,1,2009,2009.0,2013.0,3.0,630000.0,2012.0,2013.0,2.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5544,1,2010,2011.0,2013.0,3.0,13550000.0,2012.0,2013.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5545,1,2009,2010.0,2010.0,2.0,620000.0,2009.0,2011.0,3.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5546,1,2009,2010.0,2010.0,1.0,4561780.722452607,2010.0,2010.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5547,1,2011,2009.0,2011.0,2.0,10000000.0,2011.0,2012.0,3.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
5548,1,2009,2010.0,2013.0,3.0,18500000.0,2013.0,2013.0,1.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5549,1,2000,2008.0,2010.0,2.0,9350000.0,2012.0,2012.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7665
5550,1,2007,2007.0,2007.0,2.0,110000.0,2010.0,2010.0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
5551,1,1999,2006.0,2007.0,2.0,21000000.0,2013.0,2013.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8030
5552,3,2003,2010.0,2010.0,1.0,15000000.0,2010.0,2010.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5553,1,2010,2010.0,2012.0,2.0,1256139.0,2010.0,2011.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5554,1,2010,2010.0,2010.0,2.0,4561780.722452607,2010.0,2011.0,3.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5555,1,2009,2009.0,2009.0,1.0,100000.0,2009.0,2009.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4380
5556,0,2010,2010.0,2010.0,1.0,20000.0,2010.0,2011.0,2.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5557,1,2010,2010.0,2010.0,1.0,4561780.722452607,2009.0,2009.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4015
5558,1,2010,2010.0,2010.0,1.0,500000.0,2010.0,2010.0,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5559,1,2010,2010.0,2010.0,1.0,4561780.722452607,2010.0,2010.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5560,1,2011,2013.0,2013.0,1.0,925000.0,2012.0,2013.0,3.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
5561,2,1993,2009.0,2010.0,2.0,25000000.0,2010.0,2013.0,3.0,44.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10220
5562,1,2009,2011.0,2011.0,1.0,300000.0,2012.0,2012.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4380
5563,1,2009,2010.0,2010.0,1.0,1400000.0,2013.0,2013.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5564,1,2007,2007.0,2007.0,1.0,4561780.722452607,2008.0,2010.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5110
5565,1,2007,2010.0,2012.0,3.0,14563565.0,2010.0,2010.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
5566,0,2008,2010.0,2010.0,1.0,345000.0,2008.0,2010.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5567,3,2001,2003.0,2005.0,2.0,7100000.0,2001.0,2011.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5568,1,2008,2010.0,2010.0,1.0,4561780.722452607,2011.0,2011.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4745
5569,1,2002,2010.0,2012.0,2.0,27200000.0,2013.0,2013.0,1.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6935
5570,1,2005,2010.0,2010.0,1.0,492942.0,2006.0,2006.0,1.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5840
5571,1,1997,2010.0,2010.0,1.0,5500000.0,2009.0,2009.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8760
5572,3,1997,2005.0,2010.0,2.0,13000000.0,1998.0,2010.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5573,1,2008,2010.0,2010.0,1.0,800000.0,2010.0,2012.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4745
5574,3,2006,2008.0,2008.0,1.0,3000000.0,2008.0,2013.0,5.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5575,3,2009,2010.0,2010.0,1.0,2000000.0,2011.0,2013.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5576,1,1992,2010.0,2010.0,1.0,2320000.0,2007.0,2012.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10585
5577,1,2007,2010.0,2010.0,1.0,2300000.0,2007.0,2010.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
5578,3,2007,2010.0,2010.0,1.0,2700000.0,2010.0,2011.0,2.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5579,3,2003,2004.0,2006.0,3.0,17000000.0,2007.0,2010.0,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5580,1,2011,2007.0,2013.0,2.0,2325000.0,2012.0,2012.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3650
5581,1,2009,2010.0,2011.0,3.0,5700000.0,2010.0,2012.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4380
5582,1,1982,2010.0,2010.0,1.0,980000.0,1996.0,1996.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14235
5583,1,2008,2008.0,2008.0,1.0,1270000.0,2011.0,2012.0,3.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
5584,1,2006,2010.0,2012.0,2.0,2580000.0,2011.0,2011.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5475
5585,1,2004,2004.0,2010.0,3.0,275000.0,2004.0,2004.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6205
5586,1,1999,2010.0,2010.0,1.0,4561780.722452607,2011.0,2011.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8030
5587,3,2010,2011.0,2011.0,1.0,575000.0,2011.0,2012.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5588,1,2008,2009.0,2010.0,2.0,1700000.0,2008.0,2008.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4745
5589,0,2002,2003.0,2004.0,2.0,13300000.0,2004.0,2013.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5590,1,2011,2008.0,2008.0,1.0,4561780.722452607,2009.0,2012.0,2.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
5591,1,2007,2011.0,2011.0,1.0,3050000.0,2007.0,2012.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
5592,1,2007,2010.0,2012.0,3.0,1250000.0,2012.0,2012.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5110
5593,1,2011,2010.0,2010.0,1.0,4000000.0,2011.0,2012.0,2.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650
5594,1,2010,2010.0,2011.0,2.0,15000000.0,2010.0,2013.0,3.0,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4015
5595,1,2009,2011.0,2013.0,2.0,1163601.0,2009.0,2009.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5596,1,2006,2010.0,2010.0,1.0,5500000.0,2010.0,2010.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5475
5597,1,2009,2013.0,2013.0,1.0,200000.0,2009.0,2009.0,1.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5598,1,2004,2008.0,2012.0,3.0,5300000.0,2010.0,2012.0,2.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6205
5599,1,2005,2010.0,2012.0,3.0,15008650.0,2012.0,2012.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5840
5600,1,2009,2010.0,2010.0,1.0,275000.0,2010.0,2011.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
5601,3,1999,2005.0,2005.0,1.0,250000.0,2005.0,2005.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
